,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
692,Pierino,30,"('witty', 'creative', 'analytical')","('cynical', 'impatient', 'critical')","('sketching', 'cycling', 'gaming')",Animator,Animation Flash,middle_class,bisexual,atheist,1,5.9,brown,hazel,tan,athletic,ITALIAN,M,"('ITALIAN', 'M')"
693,Tinneke,25,"('empathetic', 'creative', 'intuitive')","('overly sensitive', 'indecisive', 'underconfident')","('reading', 'knitting', 'bird watching')",Nurse,Healing Touch,middle_class,heterosexual,Christian,1,5.6,blonde,blue,fair,average,DUTCH,F,"('DUTCH', 'F')"
694,Yimei,28,"('intelligent', 'ambitious', 'kind-hearted')","('competitive', 'workaholic', 'self-critical')","('playing piano', 'swimming', 'traveling')",Economist,Economic Forecast,upper_middle_class,straight,Buddhist,1,5.3,black,brown,light,slim,CHINESE,F,"('CHINESE', 'F')"
695,Aleksandras,35,"('strategic', 'calm', 'resilient')","('aloof', 'critical', 'impatient')","('chess', 'mountain climbing', 'reading')",Mathematician,Strategic Equation,middle_class,heterosexual,atheist,1,6.2,black,grey,fair,slim,BALTIC,M,"('BALTIC', 'M')"
696,Rauno,41,"('charming', 'witty', 'compassionate')","('moody', 'impulsive', 'stubborn')","('fishing', 'photography', 'cooking')",Teacher,Lesson Plan,middle_class,bisexual,Christian,1,6.0,brown,blue,fair,muscular,NORDIC,M,"('NORDIC', 'M')"
697,Erminia,36,"('empathetic', 'dedicated', 'patient')","('stubborn', 'overly sensitive', 'pessimistic')","('writing', 'meditation', 'yoga')",Psychologist,Mind Shield,upper_middle_class,straight,spiritual,1,5.4,black,brown,tan,average,ITALIAN,F,"('ITALIAN', 'F')"
698,Vyta,26,"('creative', 'energetic', 'friendly')","('disorganized', 'impulsive', 'overconfident')","('dancing', 'singing', 'photography')",Event Planner,Party Maker,middle_class,lesbian,agnostic,1,5.6,blonde,grey,fair,slim,BALTIC,F,"('BALTIC', 'F')"
699,Abdulmajed,39,"('calm', 'wise', 'empathetic')","('silent', 'stubborn', 'pessimistic')","('reading', 'gardening', 'woodworking')",Architect,Blueprint Mastery,upper_middle_class,straight,Muslim,1,5.1,black,dark brown,olive,average,ARAB,M,"('ARAB', 'M')"
700,Lutfu,31,"('adventurous', 'innovative', 'friendly')","('restless', 'impetuous', 'overconfident')","('surfing', 'videography', 'hiking')",Travel Blogger,Global Explorer,middle_class,straight,Muslim,1,5.9,brown,green,tan,fit,TURKISH,M,"('TURKISH', 'M')"
701,Hirohiko,38,"('methodical', 'calm', 'polite')","('introverted', 'impatient', 'critical')","('meditation', 'calligraphy', 'running')",Engineer,Technological Genius,middle_class,straight,Shinto,1,5.7,black,black,light,slim,JAPANESE,M,"('JAPANESE', 'M')"
702,Torleiv,42,"('dramatic', 'open-minded', 'friendly')","('impulsive', 'stubborn', 'over-critical')","('poetry', 'hiking', 'photography')",Journalist,Inquisitive Leap,middle_class,straight,atheist,1,5.8,blonde,blue,fair,athletic,NORDIC,M,"('NORDIC', 'M')"
703,Radomir,35,"('compassionate', 'curious', 'optimistic')","('impatient', 'stubborn', 'aloof')","('reading', 'gardening', 'hiking')",Engineer,Quick Analysis,middle_class,heterosexual,agnostic,1,5.9,brown,green,light,athletic,SLAV,M,"('SLAV', 'M')"
704,Karoly,28,"('hardworking', 'creative', 'humble')","('critical', 'reserved', 'indecisive')","('painting', 'cycling', 'cooking')",Graphic Designer,Artistic Vision,middle_class,heterosexual,atheist,1,6.1,black,brown,medium,slim,HUNGARIAN,M,"('HUNGARIAN', 'M')"
705,Yoonkyung,40,"('diligent', 'innovative', 'thoughtful')","('perfectionist', 'overthinker', 'shy')","('playing piano', 'running', 'photography')",Software Developer,Code Breaker,upper_middle_class,homosexual,agnostic,1,5.7,black,dark brown,pale,average,KOREAN,F,"('KOREAN', 'F')"
706,Meletios,50,"('wise', 'patient', 'charismatic')","('melancholic', 'stubborn', 'skeptical')","('fishing', 'writing', 'woodworking')",Professor,Wisdom Burst,upper_class,bisexual,spiritual,1,6.0,gray,blue,light,stocky,GREEK,M,"('GREEK', 'M')"
707,Willemijn,25,"('ambitious', 'intelligent', 'friendly')","('impatient', 'overly competitive', 'insecure')","('yoga', 'traveling', 'baking')",Journalist,Truth Seeker,middle_class,pansexual,agnostic,1,5.8,blonde,hazel,fair,slim,DUTCH,F,"('DUTCH', 'F')"
708,Dimitris,32,"('loyal', 'passionate', 'energetic')","('impulsive', 'moody', 'argumentative')","('football', 'cooking', 'reading history')",Chef,Flavour Explosion,working_class,heterosexual,Christian,1,5.1,dark brown,brown,olive,muscular,GREEK,M,"('GREEK', 'M')"
709,Chrysi,27,"('innovative', 'resourceful', 'confident')","('impatient', 'self-critical', 'distant')","('knitting', 'photography', 'jogging')",Architect,Design Master,middle_class,asexual,agnostic,1,5.6,black,gray,fair,lean,GREEK,F,"('GREEK', 'F')"
710,Kazeem,42,"('outgoing', 'generous', 'meticulous')","('anxious', 'perfectionist', 'blunt')","('soccer', 'volunteering', 'playing guitar')",Doctor,Healing Touch,upper_class,heterosexual,Muslim,1,6.2,black,brown,dark,athletic,AFRICAN,M,"('AFRICAN', 'M')"
711,Dieuwertje,30,"('empathetic', 'creative', 'humorous')","('sensitive', 'self-doubtful', 'obsessive')","('sculpting', 'swimming', 'reading')",Therapist,Mind Meld,middle_class,bisexual,spiritual,1,5.7,red,green,pale,average,DUTCH,F,"('DUTCH', 'F')"
712,Zerin,22,"('adventurous', 'enthusiastic', 'kind')","('naive', 'impatient', 'rebellious')","('hiking', 'bird watching', 'drawing')",Environmental Scientist,Eco Shield,middle_class,heterosexual,agnostic,1,5.5,black,brown,tan,slim,TURKISH,F,"('TURKISH', 'F')"
713,Taghrid,29,"('analytical', 'fearless', 'independent')","('cynical', 'distant', 'impatient')","('fencing', 'photography', 'reading')",Data Analyst,Data Dive,middle_class,homosexual,atheist,1,5.8,dark brown,black,olive,average,ARAB,F,"('ARAB', 'F')"
714,Borges,38,"('dedicated', 'inventive', 'calm')","('introverted', 'obsessive', 'procrastinator')","('painting', 'jogging', 'chess')",Astrophysicist,Star Gazer,upper_middle_class,heterosexual,Christian,1,6.0,black,blue,light brown,lean,HISPANIC,M,"('HISPANIC', 'M')"
715,Jiaying,24,"('empathetic', 'dedicated', 'thoughtful')","('overly sensitive', 'stubborn', 'reserved')","('playing violin', 'reading', 'yoga')",Nurse,Healing Harmony,middle_class,heterosexual,Buddhist,1,5.4,black,dark brown,fair,slim,CHINESE,F,"('CHINESE', 'F')"
716,Smadar,33,"('optimistic', 'curious', 'reliable')","('temperamental', 'impatient', 'stubborn')","('bird watching', 'mentoring', 'coding')",Teacher,Knowledge Blast,middle_class,bisexual,Jewish,1,5.5,brown,hazel,olive,average,ISRAELI,F,"('ISRAELI', 'F')"
717,Adwoa,45,"('compassionate', 'wise', 'determined')","('distrustful', 'overly cautious', 'pessimistic')","('gardening', 'painting', 'hiking')",Community Organizer,Unity Wave,working_class,heterosexual,Christian,1,5.6,black,brown,dark,average,AFRICAN,F,"('AFRICAN', 'F')"
718,Paolo,29,"('charming', 'creative', 'adaptable')","('erratic', 'indecisive', 'overconfident')","('sketching', 'cooking', 'travelling')",Interior Designer,Design Flare,middle_class,homosexual,agnostic,1,5.11,black,blue,olive,average,ITALIAN,M,"('ITALIAN', 'M')"
719,Zrinka,26,"('adventurous', 'resilient', 'outgoing')","('impulsive', 'argumentative', 'impatient')","('rock climbing', 'photography', 'dancing')",Travel Blogger,Snapshot Strike,middle_class,pansexual,atheist,1,5.7,blonde,brown,fair,athletic,SLAV,F,"('SLAV', 'F')"
720,Magdolna,34,"('organized', 'loyal', 'intelligent')","('perfectionist', 'reserved', 'inflexible')","('crocheting', 'running', 'reading')",Accountant,Math Mastery,middle_class,heterosexual,agnostic,1,5.7,brown,green,light,average,HUNGARIAN,F,"('HUNGARIAN', 'F')"
721,Kazuteru,31,"('thoughtful', 'determined', 'honest')","('impatient', 'blunt', 'disorganized')","('martial arts', 'gaming', 'writing')",IT Specialist,Technoburst,middle_class,heterosexual,Shinto,1,5.8,dark brown,black,light,muscular,JAPANESE,M,"('JAPANESE', 'M')"
722,Romina,27,"('energetic', 'creative', 'kind')","('naive', 'impulsive', 'overly trusting')","('playing guitar', 'painting', 'reading')",Musician,Melody Strike,middle_class,bisexual,spiritual,1,5.6,brown,hazel,tan,slim,ITALIAN,F,"('ITALIAN', 'F')"
723,Ermenegildo,25,"('curious', 'empathetic', 'resilient')","('impatient', 'stubborn', 'forgetful')","('painting', 'hiking', 'reading')",software engineer,codebreaker,middle-income,heterosexual,agnostic,1,5.9,black,brown,fair,athletic,ITALIAN,M,"('ITALIAN', 'M')"
724,Siriporn,30,"('compassionate', 'meticulous', 'creative')","('indecisive', 'overcritical', 'shy')","('cooking', 'gardening', 'yoga')",biologist,bio-mimicry,middle-income,bisexual,buddhist,1,5.6,brown,hazel,olive,average,THAI,F,"('THAI', 'F')"
725,Nechama,28,"('generous', 'resourceful', 'intelligent')","('anxious', 'impulsive', 'cynical')","('knitting', 'volunteering', 'photography')",teacher,knowledge burst,middle-income,lesbian,jewish,1,5.2,red,blue,pale,petite,ISRAELI,F,"('ISRAELI', 'F')"
726,Riitta,35,"('dedicated', 'honest', 'humorous')","('blunt', 'moody', 'disorganized')","('baking', 'cycling', 'sketching')",architect,blueprint master,high-income,heterosexual,christian,1,5.8,blonde,green,fair,slim,NORDIC,F,"('NORDIC', 'F')"
727,Lindell,32,"('charismatic', 'logical', 'adventurous')","('arrogant', 'impatient', 'reckless')","('travelling', 'surfing', 'gaming')",entrepreneur,startup surge,high-income,straight,non-religious,1,6.1,black,dark brown,tan,muscular,ENGLISH,M,"('ENGLISH', 'M')"
728,Meira,27,"('ambitious', 'trustworthy', 'imaginative')","('perfectionist', 'inflexible', 'reserved')","('writing', 'dancing', 'astronomy')",journalist,truth seeker,middle-income,pansexual,spiritual,1,5.5,brown,amber,light brown,average,ISRAELI,F,"('ISRAELI', 'F')"
729,Guzin,29,"('optimistic', 'independent', 'adaptive')","('naive', 'sensitive', 'sarcastic')","('swimming', 'playing chess', 'pottery')",marketing manager,trendsetter,middle-income,asexual,muslim,1,5.7,black,grey,medium,average,TURKISH,F,"('TURKISH', 'F')"
730,Thorvald,40,"('loyal', 'intelligent', 'brave')","('stubborn', 'short-tempered', 'cynical')","('fencing', 'metalworking', 'reading')",historian,time warp,middle-income,straight,pagan,1,6.0,grey,blue,fair,broad,NORDIC,M,"('NORDIC', 'M')"
731,Ottavia,22,"('friendly', 'enthusiastic', 'adaptable')","('impulsive', 'forgetful', 'inconsistent')","('singing', 'hiking', 'painting')",musician,harmony blast,low-income,bisexual,non-religious,1,5.6,black,brown,medium,slender,ITALIAN,F,"('ITALIAN', 'F')"
732,Bela,26,"('intellectual', 'kind', 'ambitious')","('critical', 'distant', 'anxious')","('reading', 'hiking', 'playing violin')",doctor,healing touch,middle-income,gay,hindu,1,5.9,black,green,olive,fit,HUNGARIAN,M,"('HUNGARIAN', 'M')"
733,Meihua,34,"('creative', 'intuitive', 'determined')","('impatient', 'stubborn', 'distrustful')","('calligraphy', 'gardening', 'traveling')",interior designer,artistic splash,middle-income,straight,taoist,1,5.3,black,brown,light brown,slender,CHINESE,F,"('CHINESE', 'F')"
734,Paoloplacido,37,"('hardworking', 'charismatic', 'loyal')","('stubborn', 'overbearing', 'critical')","('woodworking', 'cycling', 'cooking')",lawyer,justice strike,high-income,straight,catholic,1,5.11,brown,grey,fair,athletic,ITALIAN,M,"('ITALIAN', 'M')"
735,Nachshon,33,"('brave', 'innovative', 'dedicated')","('reckless', 'impatient', 'aloof')","('climbing', 'coding', 'scuba diving')",engineer,tech storm,middle-income,straight,jewish,1,6.0,black,brown,light brown,muscular,ISRAELI,M,"('ISRAELI', 'M')"
736,Saniye,24,"('caring', 'intelligent', 'enthusiastic')","('sensitive', 'introverted', 'stubborn')","('reading', 'dancing', 'meditation')",psychologist,mind shield,middle-income,bisexual,muslim,1,5.4,dark brown,green,olive,average,TURKISH,F,"('TURKISH', 'F')"
737,Caisa,29,"('analytical', 'compassionate', 'inventive')","('aloof', 'impatient', 'temperamental')","('writing', 'yoga', 'biking')",scientist,data surge,middle-income,straight,non-religious,1,5.7,blonde,blue,light,slim,NORDIC,F,"('NORDIC', 'F')"
738,Karolin,31,"('optimistic', 'creative', 'reliable')","('naive', 'indecisive', 'overthinking')","('photography', 'painting', 'jogging')",graphic designer,pixel perfect,middle-income,lesbian,agnostic,1,5.10,red,grey,pale,curvy,GERMAN,F,"('GERMAN', 'F')"
739,Yudong,41,"('disciplined', 'diligent', 'resourceful')","('perfectionist', 'aloof', 'cynical')","('chess', 'running', 'calligraphy')",professor,knowledge spike,middle-income,straight,buddhist,1,5.8,black,brown,yellow,lean,CHINESE,M,"('CHINESE', 'M')"
740,Adebayo,36,"('charismatic', 'ambitious', 'empathetic')","('impatient', 'stubborn', 'overwhelming')","('playing guitar', 'basketball', 'reading')",real estate agent,property tycoon,high-income,straight,christian,1,6.2,black,brown,dark,muscular,AFRICAN,M,"('AFRICAN', 'M')"
741,Liping,27,"('gentle', 'insightful', 'honest')","('shy', 'introverted', 'sensitive')","('drawing', 'reading', 'going on nature walks')",nurse,healing touch,middle-income,straight,non-religious,1,5.5,black,brown,light,slim,CHINESE,F,"('CHINESE', 'F')"
742,Guillemette,32,"('kind', 'creative', 'analytical')","('indecisive', 'introverted', 'hesitant')","('writing poetry', 'reading', 'gardening')",librarian,knowledge burst,middle-income,asexual,non-religious,1,5.6,brown,blue,fair,average,FRENCH,F,"('FRENCH', 'F')"
743,Luigia,27,"('curiosity', 'patience', 'loyalty')","('stubbornness', 'indecisiveness', 'aloofness')","('painting', 'gardening', 'hiking')",Software Engineer,Quantum Leap,middle-income,heterosexual,agnostic,1,5.6,brown,green,fair,athletic,ITALIAN,F,"('ITALIAN', 'F')"
744,Valdis,35,"('optimism', 'attentiveness', 'persistence')","('impulsiveness', 'impatience', 'abrasiveness')","('cycling', 'chess', 'woodworking')",Architect,Photon Burst,upper-middle-income,bisexual,atheist,1,5.8,blonde,blue,light,lean,BALTIC,M,"('BALTIC', 'M')"
745,Eiliv,42,"('disciplined', 'generous', 'resourceful')","('rigidity', 'bluntness', 'skepticism')","('fishing', 'reading', 'bird watching')",Marine Biologist,Tidal Wave,high-income,homosexual,spiritual,1,6.0,black,hazel,tan,muscular,NORDIC,M,"('NORDIC', 'M')"
746,Bernardpierre,29,"('imagination', 'humor', 'kindness')","('procrastination', 'forgetfulness', 'dithering')","('cooking', 'poetry', 'dancing')",Chef,Fire Spin,middle-income,asexual,agnostic,1,5.9,auburn,brown,olive,average,FRENCH,M,"('FRENCH', 'M')"
747,Winai,31,"('analytical', 'reliable', 'empathy')","('reserved', 'worrying', 'perfectionism')","('photography', 'yoga', 'volunteering')",Data Scientist,Data Surge,middle-income,heterosexual,buddhist,1,5.7,gray,black,brown,slender,THAI,M,"('THAI', 'M')"
748,Weisheng,38,"('adaptability', 'humility', 'creativity')","('insecurity', 'shyness', 'overthinking')","('calligraphy', 'martial arts', 'traveling')",Teacher,Dragon Strike,lower-middle-income,pansexual,taoism,1,5.9,black,dark brown,light brown,athletic,CHINESE,M,"('CHINESE', 'M')"
749,Erzsebet,25,"('adventurous', 'confident', 'intuitive')","('arrogance', 'moodiness', 'short-tempered')","('mountain climbing', 'videography', 'sculpting')",Journalist,Sonic Boom,middle-income,heterosexual,christian,1,5.5,red,blue,fair,fit,HUNGARIAN,F,"('HUNGARIAN', 'F')"
750,Petteri,32,"('dedication', 'cheerfulness', 'thoughtfulness')","('obstinacy', 'self-doubt', 'chaotic')","('birdwatching', 'coding', 'video games')",Game Developer,Pixel Storm,middle-income,bisexual,atheist,1,6.1,light brown,gray,pale,slim,NORDIC,M,"('NORDIC', 'M')"
751,Dongseok,40,"('leadership', 'wisdom', 'honesty')","('sternness', 'workaholism', 'rigidity')","('bowling', 'writing', 'meditation')",Business Consultant,Power Quake,upper-middle-income,heterosexual,confucianism,1,5.8,black,brown,tan,average,KOREAN,M,"('KOREAN', 'M')"
752,Wafa,23,"('compassion', 'innovation', 'resilience')","('overthinking', 'sensitivity', 'spontaneity')","('sewing', 'baking', 'swimming')",Fashion Designer,Sewing Storm,middle-income,pansexual,muslim,1,5.6,black,amber,brown,petite,ARAB,F,"('ARAB', 'F')"
754,Mehmet,36,"('charisma', 'humor', 'ambition')","('judgmental', 'self-centered', 'restlessness')","('acting', 'playing music', 'kayaking')",Actor,Drama Burst,high-income,bisexual,agnostic,1,6.2,dark brown,green,olive,muscular,TURKISH,M,"('TURKISH', 'M')"
755,Virgine,28,"('kindness', 'creativity', 'organization')","('perfectionism', 'envy', 'insecurity')","('knitting', 'writing poetry', 'singing')",Nurse,Healing Aura,lower-middle-income,heterosexual,christian,1,5.4,blonde,blue,fair,curvy,FRENCH,F,"('FRENCH', 'F')"
756,Dzenana,34,"('critical thinking', 'independence', 'determination')","('bluntness', 'cynicism', 'aloofness')","('pottery', 'reading', 'hiking')",Lawyer,Justice Strike,high-income,homosexual,non-religious,1,5.7,black,brown,olive,fit,SLAV,F,"('SLAV', 'F')"
757,Szilard,37,"('pragmatic', 'reliable', 'innovation')","('sarcasm', 'stoicism', 'perfectionism')","('robotics', 'table tennis', 'reading')",Engineer,Tech Blast,high-income,heterosexual,atheist,1,5.9,black,blue,light,average,HUNGARIAN,M,"('HUNGARIAN', 'M')"
758,Florette,30,"('empathic', 'creativity', 'resourcefulness')","('impulsiveness', 'over-sensitivity', 'inconsistency')","('gardening', 'painting', 'traveling')",Botanist,Nature Bind,middle-income,pansexual,pantheism,1,5.5,brown,hazel,fair,slender,AFRICAN,F,"('AFRICAN', 'F')"
759,Blair,26,"('rationality', 'humor', 'confidence')","('arrogance', 'impatience', 'stubbornness')","('debating', 'writing', 'cycling')",Journalist,Whispering Wind,middle-income,bisexual,humanist,1,5.8,black,gray,pale,athletic,ENGLISH,M,"('ENGLISH', 'M')"
760,Charilaos,29,"('dedicated', 'calm', 'curiosity')","('timidity', 'inflexibility', 'anxiety')","('fishing', 'woodworking', 'strategic games')",Accountant,Focus Pulse,middle-income,heterosexual,orthodox,1,6.0,brown,green,tanned,average,GREEK,M,"('GREEK', 'M')"
761,Diclehan,27,"('curiosity', 'creativity', 'perseverance')","('stubbornness', 'overthinking', 'sensitivity')","('writing', 'photography', 'dancing')",Author,Ink Storm,middle-income,pansexual,agnostic,1,5.4,dark brown,brown,olive,slim,TURKISH,F,"('TURKISH', 'F')"
762,Mhairi,33,"('compassionate', 'thoughtful', 'organised')","('stubborn', 'introverted', 'perfectionist')","('baking', 'hiking', 'sewing')",Pharmacist,Healing Light,middle-income,heterosexual,non-religious,1,5.7,red,blue,fair,fit,ENGLISH,F,"('ENGLISH', 'F')"
763,Refik,40,"('leadership', 'integrity', 'determination')","('bluntness', 'impatience', 'aloofness')","('yoga', 'reading', 'traveling')",Military Officer,Iron Fist,upper-middle-income,asexual,agnostic,1,6.1,gray,brown,tan,muscular,TURKISH,M,"('TURKISH', 'M')"
764,Sungho,28,"('empathetic', 'innovative', 'diligent')","('stubborn', 'impatient', 'indecisive')","('reading', 'hiking', 'photography')",Software Engineer,Quantum Leap,middle class,heterosexual,agnostic,1,5.7,black,brown,light brown,athletic,KOREAN,M,"('KOREAN', 'M')"
765,Jiatao,32,"('thoughtful', 'curious', 'persistent')","('anxious', 'moody', 'perfectionist')","('piano', 'chess', 'cooking')",Research Scientist,Mind Meld,upper-middle class,heterosexual,buddhist,1,5.9,black,dark brown,fair,slim,CHINESE,M,"('CHINESE', 'M')"
