,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
710,Kazeem,29,"('adaptable', 'quick-witted', 'resourceful')","('impulsive', 'sarcastic', 'commitment-phobic')","('stand-up comedy', 'video games', 'skateboarding')",IT support specialist,troubleshooting,working class,questioning,muslim,1,5.1,black,brown,dark,slim,AFRICAN,M,"('AFRICAN', 'M')"
711,Dieuwertje,45,"('principled', 'intelligent', 'assertive')","('inflexible', 'judgmental', 'impatient')","('cycling', 'reading non-fiction', 'wine tasting')",lawyer,cross-examination,upper middle class,lesbian,agnostic,1,5.8,red,green,fair,athletic,DUTCH,F,"('DUTCH', 'F')"
712,Zerin,22,"('idealistic', 'compassionate', 'curious')","('naive', 'indecisive', 'people-pleaser')","('volunteering', 'learning languages', 'trying new foods')",student,cultural bridging,middle class,questioning,spiritual but not religious,1,5.6,black,brown,medium,average,TURKISH,F,"('TURKISH', 'F')"
713,Taghrid,28,"('Analytical', 'Empathetic', 'Resilient')","('Impatient', 'Stubborn', 'Workaholic')","('Hiking', 'Photography', 'Cooking')",Software Engineer,Problem Solving,Middle Class,Bisexual,Agnostic,1,5.5,Black,Brown,Olive,Slim,ARAB,F,"('ARAB', 'F')"
714,Borges,42,"('Creative', 'Introspective', 'Witty')","('Aloof', 'Disorganized', 'Indecisive')","('Writing', 'Chess', 'Watching Films')",Librarian,Speed Reading,Lower Middle Class,Heterosexual,Atheist,1,5.8,Gray,Blue,Fair,Average,HISPANIC,M,"('HISPANIC', 'M')"
715,Jiaying,35,"('Ambitious', 'Confident', 'Sociable')","('Blunt', 'Impulsive', 'Jealous')","('Singing', 'Networking', 'Shopping')",Marketing Manager,Negotiation,Upper Middle Class,Heterosexual,Buddhist,1,5.3,Dark Brown,Brown,Tan,Petite,CHINESE,F,"('CHINESE', 'F')"
716,Smadar,57,"('Wise', 'Patient', 'Nurturing')","('Overprotective', 'Sensitive', 'Indulgent')","('Gardening', 'Knitting', 'Volunteering')",Retired Teacher,Empathetic Listening,Middle Class,Heterosexual,Jewish,1,5.2,Gray,Green,Olive,Curvy,ISRAELI,F,"('ISRAELI', 'F')"
717,Adwoa,23,"('Energetic', 'Optimistic', 'Curious')","('Naive', 'Disorganized', 'Procrastinator')","('Dancing', 'Traveling', 'Trying New Foods')",Graduate Student,Quick Learner,Working Class,Heterosexual,Christian,1,5.7,Black,Dark Brown,Dark,Athletic,AFRICAN,F,"('AFRICAN', 'F')"
718,Paolo,50,"('Charismatic', 'Resourceful', 'Adventurous')","('Vain', 'Flirtatious', 'Impulsive')","('Sailing', 'Cooking', 'Playing Guitar')",Restaurant Owner,Charm,Upper Middle Class,Heterosexual,Catholic,1,5.11,Salt and Pepper,Hazel,Olive,Fit,ITALIAN,M,"('ITALIAN', 'M')"
719,Zrinka,30,"('Independent', 'Disciplined', 'Honest')","('Perfectionistic', 'Stubborn', 'Pessimistic')","('Yoga', 'Painting', 'Reading Non-fiction')",Journalist,Investigative Skills,Middle Class,Lesbian,Agnostic,1,5.6,Blonde,Blue,Fair,Slender,SLAV,F,"('SLAV', 'F')"
720,Magdolna,68,"('Traditional', 'Frugal', 'Practical')","('Judgmental', 'Inflexible', 'Suspicious')","('Baking', 'Listening to Radio', 'Walking')",Retired Factory Worker,Thriftiness,Working Class,Heterosexual,Catholic,1,5.1,White,Gray,Pale,Stout,HUNGARIAN,F,"('HUNGARIAN', 'F')"
721,Kazuteru,19,"('Shy', 'Intelligent', 'Loyal')","('Insecure', 'Gullible', 'Awkward')","('Video Games', 'Anime', 'Robotics')",College Student,Hacking,Middle Class,Asexual,Shinto,1,5.6,Black,Brown,Light,Thin,JAPANESE,M,"('JAPANESE', 'M')"
722,Romina,45,"('Passionate', 'Generous', 'Free-spirited')","('Melodramatic', 'Forgetful', 'Undisciplined')","('Dancing Salsa', 'Enjoying Wine', 'Reading Poetry')",Art Gallery Owner,Artistic Expression,Upper Middle Class,Bisexual,Spiritual but not Religious,1,5.6,Dark Brown,Brown,Tan,Curvy,ITALIAN,F,"('ITALIAN', 'F')"
723,Ermenegildo,35,"('introspective', 'curious', 'empathetic')","('indecisive', 'anxious', 'irritable')","('photography', 'hiking', 'cooking')",journalist,speed reading,middle class,heterosexual,agnostic,1,5.8,brown,hazel,olive,slim,ITALIAN,M,"('ITALIAN', 'M')"
724,Siriporn,28,"('extroverted', 'ambitious', 'witty')","('impulsive', 'stubborn', 'sarcastic')","('dancing', 'fashion design', 'volunteering')",marketing manager,persuasive communication,upper middle class,bisexual,buddhist,1,5.5,black,brown,tan,athletic,THAI,F,"('THAI', 'F')"
725,Nechama,42,"('analytical', 'independent', 'loyal')","('pessimistic', 'critical', 'aloof')","('chess', 'gardening', 'reading')",accountant,mental math,middle class,homosexual,jewish,1,5.6,auburn,blue,fair,curvy,ISRAELI,F,"('ISRAELI', 'F')"
726,Riitta,61,"('calm', 'wise', 'observant')","('procrastinator', 'forgetful', 'stubborn')","('knitting', 'birdwatching', 'puzzles')",retired teacher,conflict resolution,working class,heterosexual,lutheran,1,5.4,grey,green,pale,plump,NORDIC,F,"('NORDIC', 'F')"
727,Lindell,24,"('creative', 'energetic', 'adaptable')","('disorganized', 'impatient', 'easily distracted')","('skateboarding', 'graffiti art', 'video games')",graphic designer,creative problem solving,middle class,pansexual,atheist,1,5.9,blonde,blue,light,lean,ENGLISH,M,"('ENGLISH', 'M')"
728,Meira,32,"('charismatic', 'driven', 'optimistic')","('workaholic', 'competitive', 'impulsive')","('yoga', 'networking', 'travel')",entrepreneur,public speaking,upper class,heterosexual,spiritual but not religious,1,5.7,dark brown,brown,medium,fit,ISRAELI,F,"('ISRAELI', 'F')"
729,Guzin,19,"('adventurous', 'confident', 'empathetic')","('reckless', 'blunt', 'envious')","('rock climbing', 'photography', 'activism')",university student,adaptability,middle class,questioning,muslim,1,5.3,black,dark brown,olive,petite,TURKISH,F,"('TURKISH', 'F')"
730,Thorvald,55,"('disciplined', 'practical', 'reliable')","('inflexible', 'possessive', 'unforgiving')","('woodworking', 'fishing', 'camping')",carpenter,endurance,working class,heterosexual,pagan,1,6.1,red,blue,ruddy,muscular,NORDIC,M,"('NORDIC', 'M')"
731,Ottavia,76,"('sophisticated', 'intuitive', 'nurturing')","('vain', 'manipulative', 'overprotective')","('opera', 'painting', 'wine tasting')",retired actress,emotional intelligence,wealthy,bisexual,catholic,1,5.2,white,grey,wrinkled,frail,ITALIAN,F,"('ITALIAN', 'F')"
732,Bela,29,"('quirky', 'intelligent', 'passionate')","('socially awkward', 'judgmental', 'obsessive')","('cosplay', 'writing fan fiction', 'collecting figurines')",software engineer,coding,middle class,asexual,agnostic,1,5.8,dyed blue,brown,pale,thin,HUNGARIAN,M,"('HUNGARIAN', 'M')"
733,Meihua,29,"('curious', 'compassionate', 'adaptable')","('impatient', 'indecisive', 'forgetful')","('hiking', 'photography', 'cooking')",software engineer,problem-solving prowess,middle class,heterosexual,agnostic,1,5.5,black,brown,light,slender,CHINESE,F,"('CHINESE', 'F')"
734,Paoloplacido,42,"('creative', 'charismatic', 'ambitious')","('stubborn', 'impulsive', 'jealous')","('painting', 'dancing', 'wine tasting')",marketing manager,persuasive pitch,upper middle class,bisexual,Catholic,1,6.0,brown,green,olive,athletic,ITALIAN,M,"('ITALIAN', 'M')"
735,Nachshon,35,"('analytical', 'loyal', 'patient')","('pessimistic', 'reserved', 'critical')","('chess', 'reading', 'gardening')",accountant,strategic planning,middle class,heterosexual,Jewish,1,5.8,black,brown,tan,average,ISRAELI,M,"('ISRAELI', 'M')"
736,Saniye,27,"('energetic', 'optimistic', 'empathetic')","('naive', 'disorganized', 'sensitive')","('yoga', 'volunteering', 'traveling')",nurse practitioner,healing touch,middle class,heterosexual,Muslim,1,5.6,dark brown,hazel,olive,curvy,TURKISH,F,"('TURKISH', 'F')"
737,Caisa,19,"('adventurous', 'independent', 'witty')","('sarcastic', 'reckless', 'commitment-phobic')","('skateboarding', 'video games', 'stand-up comedy')",college student,quick-witted comeback,middle class,pansexual,agnostic,1,5.4,blonde,blue,fair,petite,NORDIC,F,"('NORDIC', 'F')"
738,Karolin,52,"('disciplined', 'decisive', 'protective')","('workaholic', 'controlling', 'intimidating')","('martial arts', 'motorcycling', 'woodworking')",police chief,tactical takedown,upper middle class,lesbian,Protestant,1,5.9,gray,blue,light,muscular,GERMAN,F,"('GERMAN', 'F')"
739,Yudong,61,"('wise', 'patient', 'observant')","('stubborn', 'traditional', 'aloof')","('calligraphy', 'tea ceremony', 'meditation')",retired professor,ancient wisdom,middle class,heterosexual,Buddhist,1,5.7,gray,brown,light,slender,CHINESE,M,"('CHINESE', 'M')"
740,Adebayo,24,"('ambitious', 'charismatic', 'resourceful')","('arrogant', 'impatient', 'manipulative')","('soccer', 'networking', 'investing')",entrepreneur,business savvy,upper class,heterosexual,Christian,1,6.2,black,brown,dark,athletic,AFRICAN,M,"('AFRICAN', 'M')"
741,Liping,38,"('intelligent', 'diligent', 'honest')","('perfectionist', 'shy', 'indecisive')","('reading', 'playing piano', 'badminton')",research scientist,scientific breakthrough,middle class,asexual,atheist,1,5.3,black,brown,light,petite,CHINESE,F,"('CHINESE', 'F')"
742,Guillemette,45,"('passionate', 'independent', 'creative')","('temperamental', 'disorganized', 'impulsive')","('sculpting', 'wine tasting', 'hiking')",artist,artistic vision,working class,bisexual,spiritual,1,5.7,red,green,fair,average,FRENCH,F,"('FRENCH', 'F')"
743,Luigia,28,"('analytical', 'compassionate', 'curious')","('impatient', 'indecisive', 'skeptical')","('photography', 'gardening', 'chess')",software engineer,mental math,middle class,heterosexual,agnostic,1,5ft 6in,brown,hazel,olive,slim,ITALIAN,F,"('ITALIAN', 'F')"
744,Valdis,43,"('resourceful', 'honest', 'determined')","('stubborn', 'blunt', 'workaholic')","('hiking', 'carpentry', 'reading')",park ranger,animal whisperer,working class,homosexual,spiritual,1,6ft 1in,blond,blue,fair,athletic,BALTIC,M,"('BALTIC', 'M')"
745,Eiliv,35,"('adaptable', 'witty', 'observant')","('sarcastic', 'impulsive', 'restless')","('stand-up comedy', 'video games', 'people-watching')",journalist,speed writing,middle class,bisexual,atheist,1,5ft 10in,red,green,freckled,lean,NORDIC,M,"('NORDIC', 'M')"
746,Bernardpierre,52,"('sophisticated', 'disciplined', 'private')","('aloof', 'rigid', 'pessimistic')","('wine tasting', 'fencing', 'painting')",art dealer,art appraisal,upper class,asexual,lapsed Catholic,1,5ft 8in,salt and pepper,grey,light,refined,FRENCH,M,"('FRENCH', 'M')"
747,Winai,27,"('inventive', 'bold', 'energetic')","('disorganized', 'jealous', 'proud')","('breakdancing', 'graffiti art', 'hacky sack')",mechanical engineer,robot dancing,middle class,pansexual,Buddhist,1,5ft 5in,black,brown,tan,wiry,THAI,M,"('THAI', 'M')"
748,Weisheng,66,"('patient', 'wise', 'traditional')","('inflexible', 'slow', 'shy')","('tai chi', 'calligraphy', 'tea ceremonies')",retired teacher,memorization,working class,heterosexual,Taoist,1,5ft 2in,white,brown,fair,frail,CHINESE,M,"('CHINESE', 'M')"
749,Erzsebet,38,"('protective', 'loyal', 'practical')","('controlling', 'paranoid', 'possessive')","('dog training', 'martial arts', 'baking')",police officer,crisis management,middle class,lesbian,Christian,1,5ft 9in,dark brown,hazel,olive,muscular,HUNGARIAN,F,"('HUNGARIAN', 'F')"
750,Petteri,24,"('daring', 'gregarious', 'brilliant')","('arrogant', 'reckless', 'flaky')","('snowboarding', 'partying', 'day trading')",entrepreneur,persuasion,upper class,heterosexual,agnostic,1,6ft 2in,blond,blue,fair,lanky,NORDIC,M,"('NORDIC', 'M')"
751,Dongseok,51,"('introspective', 'reliable', 'thoughtful')","('insecure', 'timid', 'unassertive')","('origami', 'poetry', 'stargazing')",accountant,mental organization,middle class,asexual,Buddhist,1,5ft 7in,black,dark brown,tan,plump,KOREAN,M,"('KOREAN', 'M')"
752,Wafa,32,"('empathetic', 'creative', 'frank')","('moody', 'sensitive', 'indulgent')","('belly dancing', 'fashion design', 'soap making')",therapist,active listening,working class,heterosexual,Muslim,1,5ft 4in,black,brown,brown,curvy,ARAB,F,"('ARAB', 'F')"
754,Mehmet,35,"('compassionate', 'analytical', 'determined')","('stubborn', 'impatient', 'perfectionist')","('reading', 'hiking', 'photography')",software engineer,coding surge,middle class,heterosexual,agnostic,1,5.8,black,brown,olive,athletic,TURKISH,M,"('TURKISH', 'M')"
755,Virgine,27,"('creative', 'empathetic', 'adventurous')","('indecisive', 'anxious', 'disorganized')","('painting', 'yoga', 'traveling')",graphic designer,color blast,upper middle class,bisexual,spiritual,1,5.5,blonde,green,fair,slender,FRENCH,F,"('FRENCH', 'F')"
756,Dzenana,42,"('ambitious', 'charismatic', 'resourceful')","('workaholic', 'controlling', 'cynical')","('playing chess', 'wine tasting', 'gardening')",marketing executive,persuasive pitch,upper class,heterosexual,muslim,1,5.7,brown,hazel,tan,curvy,SLAV,F,"('SLAV', 'F')"
757,Szilard,29,"('curious', 'adaptable', 'witty')","('sarcastic', 'impulsive', 'easily bored')","('playing guitar', 'skateboarding', 'people watching')",journalist,quick quip,lower middle class,homosexual,atheist,1,5.9,red,blue,pale,lean,HUNGARIAN,M,"('HUNGARIAN', 'M')"
758,Florette,62,"('wise', 'nurturing', 'patient')","('overprotective', 'naive', 'stubborn')","('knitting', 'baking', 'bird watching')",retired teacher,sage advice,working class,heterosexual,christian,1,5.2,grey,brown,dark,plump,AFRICAN,F,"('AFRICAN', 'F')"
759,Blair,24,"('confident', 'independent', 'loyal')","('blunt', 'reckless', 'commitment-phobic')","('rock climbing', 'mixology', 'video gaming')",freelance writer,power paragraph,middle class,pansexual,agnostic,1,5.6,black,brown,brown,muscular,ENGLISH,M,"('ENGLISH', 'M')"
760,Charilaos,51,"('disciplined', 'stoic', 'honorable')","('rigid', 'unemotional', 'pessimistic')","('martial arts', 'meditation', 'reading philosophy')",military officer,tactical strike,middle class,heterosexual,orthodox christian,1,6.0,salt and pepper,grey,olive,sturdy,GREEK,M,"('GREEK', 'M')"
761,Diclehan,19,"('energetic', 'optimistic', 'friendly')","('naive', 'impulsive', 'easily influenced')","('dancing', 'volunteering', 'social media')",university student,enthusiasm burst,upper middle class,questioning,non-religious,1,5.4,light brown,amber,fair,petite,TURKISH,F,"('TURKISH', 'F')"
762,Mhairi,38,"('intelligent', 'sarcastic', 'independent')","('cynical', 'aloof', 'workaholic')","('solving puzzles', 'attending lectures', 'solo traveling')",research scientist,eureka moment,upper middle class,asexual,agnostic,1,5.8,auburn,blue,freckled,athletic,ENGLISH,F,"('ENGLISH', 'F')"
763,Refik,45,"('hardworking', 'reliable', 'practical')","('inflexible', 'judgmental', 'short-tempered')","('fishing', 'carpentry', 'watching sports')",construction foreman,precision planning,working class,heterosexual,muslim,1,5.11,bald,green,tan,stocky,TURKISH,M,"('TURKISH', 'M')"
764,Sungho,32,"('optimistic', 'curious', 'adaptable')","('impatient', 'indecisive', 'forgetful')","('painting', 'hiking', 'cooking')",software engineer,problem solving,middle class,heterosexual,agnostic,1,5.8,black,brown,tan,athletic,KOREAN,M,"('KOREAN', 'M')"
765,Jiatao,27,"('empathetic', 'persistent', 'creative')","('stubborn', 'anxious', 'critical')","('dancing', 'gardening', 'photography')",nurse practitioner,active listening,working class,bisexual,buddhist,1,5.5,brown,hazel,olive,slim,CHINESE,M,"('CHINESE', 'M')"
766,Hesheng,41,"('analytical', 'loyal', 'humble')","('reserved', 'pessimistic', 'inflexible')","('chess', 'reading', 'running')",financial analyst,strategic planning,upper middle class,homosexual,atheist,1,5.9,black,black,light,average,CHINESE,M,"('CHINESE', 'M')"
767,Rupali,23,"('adventurous', 'charismatic', 'independent')","('impulsive', 'blunt', 'competitive')","('rock climbing', 'traveling', 'graphic design')",marketing coordinator,public speaking,middle class,pansexual,hindu,1,5.6,black,dark brown,brown,curvy,INDIAN,F,"('INDIAN', 'F')"
768,Rasesh,36,"('compassionate', 'patient', 'diplomatic')","('indecisive', 'sensitive', 'procrastinator')","('volunteering', 'yoga', 'calligraphy')",school counselor,conflict resolution,working class,heterosexual,hindu,1,5.7,dark brown,brown,dark,slim,INDIAN,M,"('INDIAN', 'M')"
769,Seymour,52,"('witty', 'resourceful', 'dependable')","('sarcastic', 'stubborn', 'workaholic')","('woodworking', 'fishing', 'playing guitar')",high school teacher,motivational speaking,middle class,heterosexual,jewish,1,6.0,grey,blue,light,stocky,ENGLISH,M,"('ENGLISH', 'M')"
770,Yashraj,19,"('ambitious', 'confident', 'extroverted')","('arrogant', 'impatient', 'rebellious')","('basketball', 'rapping', 'video games')",college student,freestyle rapping,upper middle class,questioning,sikh,1,6.1,black,brown,brown,muscular,INDIAN,M,"('INDIAN', 'M')"
771,Farkas,29,"('honest', 'practical', 'reliable')","('blunt', 'inflexible', 'pessimistic')","('weightlifting', 'car repair', 'watching documentaries')",mechanic,problem solving,working class,heterosexual,christian,1,5.11,brown,green,light,muscular,HUNGARIAN,M,"('HUNGARIAN', 'M')"
772,Shixuan,45,"('intuitive', 'observant', 'calm')","('shy', 'indecisive', 'self-critical')","('tai chi', 'bird watching', 'poetry')",librarian,speed reading,middle class,asexual,taoist,1,5.4,black,brown,light,petite,CHINESE,M,"('CHINESE', 'M')"
773,Guomei,61,"('wise', 'nurturing', 'traditional')","('overprotective', 'stubborn', 'set in her ways')","('cooking', 'knitting', 'mahjong')",retired nurse,giving advice,working class,heterosexual,buddhist,1,5.1,grey,brown,light,plump,CHINESE,F,"('CHINESE', 'F')"
774,Judit,31,"('inquisitive', 'ambitious', 'empathetic')","('impatient', 'stubborn', 'disorganized')","('hiking', 'photography', 'cooking')",environmental scientist,speed reading,middle class,heterosexual,agnostic,1,5.6,brown,hazel,olive,athletic,HUNGARIAN,F,"('HUNGARIAN', 'F')"
